arm,group,dataset,subject,seed,protocol,token,ends_at_ms,test_acc
reader_anytime,anytime,sdssvep,9,2027,within,16,250.0,70.0
reader_anytime,anytime,sdssvep,9,2027,within,17,265.625,73.3333
reader_anytime,anytime,sdssvep,9,2027,within,18,281.25,75.0
reader_anytime,anytime,sdssvep,9,2027,within,19,296.875,80.0
reader_anytime,anytime,sdssvep,9,2027,within,20,312.5,80.0
reader_anytime,anytime,sdssvep,9,2027,within,21,328.125,81.6667
reader_anytime,anytime,sdssvep,9,2027,within,22,343.75,83.3333
reader_anytime,anytime,sdssvep,9,2027,within,23,359.375,83.3333
reader_anytime,anytime,sdssvep,9,2027,within,24,375.0,83.3333
reader_anytime,anytime,sdssvep,9,2027,within,25,390.625,83.3333
reader_anytime,anytime,sdssvep,9,2027,within,26,406.25,83.3333
reader_anytime,anytime,sdssvep,9,2027,within,27,421.875,85.0
reader_anytime,anytime,sdssvep,9,2027,within,28,437.5,85.0
reader_anytime,anytime,sdssvep,9,2027,within,29,453.125,85.0
reader_anytime,anytime,sdssvep,9,2027,within,30,468.75,86.6667
reader_anytime,anytime,sdssvep,9,2027,within,31,484.375,86.6667
reader_anytime,anytime,sdssvep,9,2027,within,32,500.0,86.6667
reader_anytime,anytime,sdssvep,9,2027,within,33,515.625,86.6667
reader_anytime,anytime,sdssvep,9,2027,within,34,531.25,86.6667
reader_anytime,anytime,sdssvep,9,2027,within,35,546.875,88.3333
reader_anytime,anytime,sdssvep,9,2027,within,36,562.5,90.0
reader_anytime,anytime,sdssvep,9,2027,within,37,578.125,88.3333
reader_anytime,anytime,sdssvep,9,2027,within,38,593.75,88.3333
reader_anytime,anytime,sdssvep,9,2027,within,39,609.375,88.3333
reader_anytime,anytime,sdssvep,9,2027,within,40,625.0,90.0
reader_anytime,anytime,sdssvep,9,2027,within,41,640.625,90.0
reader_anytime,anytime,sdssvep,9,2027,within,42,656.25,90.0
reader_anytime,anytime,sdssvep,9,2027,within,43,671.875,91.6667
reader_anytime,anytime,sdssvep,9,2027,within,44,687.5,90.0
reader_anytime,anytime,sdssvep,9,2027,within,45,703.125,90.0
reader_anytime,anytime,sdssvep,9,2027,within,46,718.75,91.6667
reader_anytime,anytime,sdssvep,9,2027,within,47,734.375,90.0
reader_anytime,anytime,sdssvep,9,2027,within,48,750.0,90.0
reader_anytime,anytime,sdssvep,9,2027,within,49,765.625,91.6667
reader_anytime,anytime,sdssvep,9,2027,within,50,781.25,93.3333
reader_anytime,anytime,sdssvep,9,2027,within,51,796.875,91.6667
reader_anytime,anytime,sdssvep,9,2027,within,52,812.5,91.6667
reader_anytime,anytime,sdssvep,9,2027,within,53,828.125,91.6667
reader_anytime,anytime,sdssvep,9,2027,within,54,843.75,91.6667
reader_anytime,anytime,sdssvep,9,2027,within,55,859.375,91.6667
reader_anytime,anytime,sdssvep,9,2027,within,56,875.0,91.6667
reader_anytime,anytime,sdssvep,9,2027,within,57,890.625,93.3333
reader_anytime,anytime,sdssvep,9,2027,within,58,906.25,93.3333
reader_anytime,anytime,sdssvep,9,2027,within,59,921.875,95.0
reader_anytime,anytime,sdssvep,9,2027,within,60,937.5,95.0
reader_anytime,anytime,sdssvep,9,2027,within,61,953.125,93.3333
reader_anytime,anytime,sdssvep,9,2027,within,62,968.75,93.3333
reader_anytime,anytime,sdssvep,9,2027,within,63,984.375,95.0
reader_anytime,anytime,sdssvep,9,2027,within,64,1000.0,96.6667
reader,loso,2a,1,2025,loso,1,128.0,25.0
reader,loso,2a,1,2025,loso,2,256.0,24.8264
reader,loso,2a,1,2025,loso,3,384.0,34.0278
reader,loso,2a,1,2025,loso,4,512.0,45.3125
reader,loso,2a,1,2025,loso,5,640.0,45.1389
reader,loso,2a,1,2025,loso,6,768.0,47.0486
reader,loso,2a,1,2025,loso,7,896.0,53.4722
reader,loso,2a,1,2025,loso,8,1024.0,54.5139
reader,loso,2a,1,2025,loso,9,1152.0,59.8958
reader,loso,2a,1,2025,loso,10,1280.0,60.7639
reader,loso,2a,1,2025,loso,11,1408.0,61.1111
reader,loso,2a,1,2025,loso,12,1536.0,62.5
reader,loso,2a,1,2025,loso,13,1664.0,64.2361
reader,loso,2a,1,2025,loso,14,1792.0,66.6667
reader,loso,2a,1,2025,loso,15,1920.0,68.2292
reader,loso,2a,1,2025,loso,16,2048.0,70.6597
reader,loso,2a,1,2025,loso,17,2176.0,70.4861
reader,loso,2a,1,2025,loso,18,2304.0,69.7917
reader,loso,2a,1,2025,loso,19,2432.0,69.9653
reader,loso,2a,1,2025,loso,20,2560.0,71.5278
reader,loso,2a,1,2025,loso,21,2688.0,69.4444
reader,loso,2a,1,2025,loso,22,2816.0,70.3125
reader,loso,2a,1,2025,loso,23,2944.0,71.1806
reader,loso,2a,1,2025,loso,24,3072.0,69.4444
reader,loso,2a,1,2025,loso,25,3200.0,70.3125
reader,loso,2a,1,2025,loso,26,3328.0,67.8819
reader,loso,2a,1,2025,loso,27,3456.0,68.4028
reader,loso,2a,1,2025,loso,28,3584.0,65.9722
reader,loso,2a,1,2025,loso,29,3712.0,67.0139
reader,loso,2a,1,2025,loso,30,3840.0,65.625
reader,loso,2a,1,2025,loso,31,3968.0,69.6181
reader,loso,2a,1,2025,loso,32,4096.0,71.0069
reader,loso,2a,2,2025,loso,1,128.0,25.0
reader,loso,2a,2,2025,loso,2,256.0,25.0
reader,loso,2a,2,2025,loso,3,384.0,25.1736
reader,loso,2a,2,2025,loso,4,512.0,28.4722
reader,loso,2a,2,2025,loso,5,640.0,27.9514
reader,loso,2a,2,2025,loso,6,768.0,32.9861
reader,loso,2a,2,2025,loso,7,896.0,40.4514
reader,loso,2a,2,2025,loso,8,1024.0,40.7986
reader,loso,2a,2,2025,loso,9,1152.0,46.7014
reader,loso,2a,2,2025,loso,10,1280.0,49.4792
reader,loso,2a,2,2025,loso,11,1408.0,50.0
reader,loso,2a,2,2025,loso,12,1536.0,49.8264
reader,loso,2a,2,2025,loso,13,1664.0,53.2986
reader,loso,2a,2,2025,loso,14,1792.0,50.3472
reader,loso,2a,2,2025,loso,15,1920.0,51.2153
reader,loso,2a,2,2025,loso,16,2048.0,48.9583
reader,loso,2a,2,2025,loso,17,2176.0,48.7847
reader,loso,2a,2,2025,loso,18,2304.0,47.3958
reader,loso,2a,2,2025,loso,19,2432.0,46.875
reader,loso,2a,2,2025,loso,20,2560.0,46.0069
reader,loso,2a,2,2025,loso,21,2688.0,45.3125
reader,loso,2a,2,2025,loso,22,2816.0,42.7083
reader,loso,2a,2,2025,loso,23,2944.0,43.4028
reader,loso,2a,2,2025,loso,24,3072.0,41.8403
reader,loso,2a,2,2025,loso,25,3200.0,42.3611
reader,loso,2a,2,2025,loso,26,3328.0,41.3194
reader,loso,2a,2,2025,loso,27,3456.0,39.0625
reader,loso,2a,2,2025,loso,28,3584.0,39.4097
reader,loso,2a,2,2025,loso,29,3712.0,38.3681
reader,loso,2a,2,2025,loso,30,3840.0,39.4097
reader,loso,2a,2,2025,loso,31,3968.0,39.5833
reader,loso,2a,2,2025,loso,32,4096.0,42.0139
reader,loso,2a,3,2025,loso,1,128.0,25.0
reader,loso,2a,3,2025,loso,2,256.0,27.9514
reader,loso,2a,3,2025,loso,3,384.0,31.5972
reader,loso,2a,3,2025,loso,4,512.0,31.5972
reader,loso,2a,3,2025,loso,5,640.0,40.625
reader,loso,2a,3,2025,loso,6,768.0,42.0139
reader,loso,2a,3,2025,loso,7,896.0,43.4028
reader,loso,2a,3,2025,loso,8,1024.0,49.3056
reader,loso,2a,3,2025,loso,9,1152.0,50.5208
reader,loso,2a,3,2025,loso,10,1280.0,50.3472
reader,loso,2a,3,2025,loso,11,1408.0,52.0833
reader,loso,2a,3,2025,loso,12,1536.0,53.8194
reader,loso,2a,3,2025,loso,13,1664.0,55.9028
reader,loso,2a,3,2025,loso,14,1792.0,58.1597
reader,loso,2a,3,2025,loso,15,1920.0,58.1597
reader,loso,2a,3,2025,loso,16,2048.0,60.4167
reader,loso,2a,3,2025,loso,17,2176.0,66.4931
reader,loso,2a,3,2025,loso,18,2304.0,64.9306
reader,loso,2a,3,2025,loso,19,2432.0,66.4931
reader,loso,2a,3,2025,loso,20,2560.0,66.3194
reader,loso,2a,3,2025,loso,21,2688.0,68.75
reader,loso,2a,3,2025,loso,22,2816.0,69.6181
reader,loso,2a,3,2025,loso,23,2944.0,68.75
reader,loso,2a,3,2025,loso,24,3072.0,69.9653
reader,loso,2a,3,2025,loso,25,3200.0,68.5764
reader,loso,2a,3,2025,loso,26,3328.0,69.7917
reader,loso,2a,3,2025,loso,27,3456.0,67.5347
reader,loso,2a,3,2025,loso,28,3584.0,69.2708
reader,loso,2a,3,2025,loso,29,3712.0,67.3611
reader,loso,2a,3,2025,loso,30,3840.0,68.75
reader,loso,2a,3,2025,loso,31,3968.0,66.6667
reader,loso,2a,3,2025,loso,32,4096.0,70.8333
reader,loso,2a,4,2025,loso,1,128.0,25.0
reader,loso,2a,4,2025,loso,2,256.0,25.0
reader,loso,2a,4,2025,loso,3,384.0,37.8472
reader,loso,2a,4,2025,loso,4,512.0,48.7847
reader,loso,2a,4,2025,loso,5,640.0,49.1319
reader,loso,2a,4,2025,loso,6,768.0,52.6042
reader,loso,2a,4,2025,loso,7,896.0,49.6528
reader,loso,2a,4,2025,loso,8,1024.0,52.4306
reader,loso,2a,4,2025,loso,9,1152.0,56.5972
reader,loso,2a,4,2025,loso,10,1280.0,57.2917
reader,loso,2a,4,2025,loso,11,1408.0,57.8125
reader,loso,2a,4,2025,loso,12,1536.0,57.2917
reader,loso,2a,4,2025,loso,13,1664.0,62.1528
reader,loso,2a,4,2025,loso,14,1792.0,60.9375
reader,loso,2a,4,2025,loso,15,1920.0,61.8056
reader,loso,2a,4,2025,loso,16,2048.0,58.3333
reader,loso,2a,4,2025,loso,17,2176.0,60.9375
reader,loso,2a,4,2025,loso,18,2304.0,59.7222
reader,loso,2a,4,2025,loso,19,2432.0,62.3264
reader,loso,2a,4,2025,loso,20,2560.0,62.6736
reader,loso,2a,4,2025,loso,21,2688.0,62.8472
reader,loso,2a,4,2025,loso,22,2816.0,61.1111
reader,loso,2a,4,2025,loso,23,2944.0,62.6736
reader,loso,2a,4,2025,loso,24,3072.0,60.9375
reader,loso,2a,4,2025,loso,25,3200.0,59.5486
reader,loso,2a,4,2025,loso,26,3328.0,60.2431
reader,loso,2a,4,2025,loso,27,3456.0,60.9375
reader,loso,2a,4,2025,loso,28,3584.0,58.5069
reader,loso,2a,4,2025,loso,29,3712.0,59.375
reader,loso,2a,4,2025,loso,30,3840.0,57.6389
reader,loso,2a,4,2025,loso,31,3968.0,58.6806
reader,loso,2a,4,2025,loso,32,4096.0,60.9375
reader,loso,2a,5,2025,loso,1,128.0,25.0
reader,loso,2a,5,2025,loso,2,256.0,25.0
reader,loso,2a,5,2025,loso,3,384.0,25.0
reader,loso,2a,5,2025,loso,4,512.0,26.7361
reader,loso,2a,5,2025,loso,5,640.0,31.4236
reader,loso,2a,5,2025,loso,6,768.0,37.6736
reader,loso,2a,5,2025,loso,7,896.0,44.4444
reader,loso,2a,5,2025,loso,8,1024.0,50.3472
reader,loso,2a,5,2025,loso,9,1152.0,50.6944
reader,loso,2a,5,2025,loso,10,1280.0,53.125
reader,loso,2a,5,2025,loso,11,1408.0,54.8611
reader,loso,2a,5,2025,loso,12,1536.0,55.3819
reader,loso,2a,5,2025,loso,13,1664.0,54.5139
reader,loso,2a,5,2025,loso,14,1792.0,54.6875
reader,loso,2a,5,2025,loso,15,1920.0,54.3403
reader,loso,2a,5,2025,loso,16,2048.0,53.6458
reader,loso,2a,5,2025,loso,17,2176.0,52.0833
reader,loso,2a,5,2025,loso,18,2304.0,50.5208
reader,loso,2a,5,2025,loso,19,2432.0,49.6528
reader,loso,2a,5,2025,loso,20,2560.0,48.0903
reader,loso,2a,5,2025,loso,21,2688.0,48.0903
reader,loso,2a,5,2025,loso,22,2816.0,44.7917
reader,loso,2a,5,2025,loso,23,2944.0,44.7917
reader,loso,2a,5,2025,loso,24,3072.0,44.4444
reader,loso,2a,5,2025,loso,25,3200.0,45.1389
reader,loso,2a,5,2025,loso,26,3328.0,44.2708
reader,loso,2a,5,2025,loso,27,3456.0,44.2708
reader,loso,2a,5,2025,loso,28,3584.0,42.8819
reader,loso,2a,5,2025,loso,29,3712.0,43.9236
reader,loso,2a,5,2025,loso,30,3840.0,40.4514
reader,loso,2a,5,2025,loso,31,3968.0,42.0139
reader,loso,2a,5,2025,loso,32,4096.0,44.0972
reader,loso,2a,6,2025,loso,1,128.0,24.8264
reader,loso,2a,6,2025,loso,2,256.0,26.2153
reader,loso,2a,6,2025,loso,3,384.0,34.2014
reader,loso,2a,6,2025,loso,4,512.0,42.7083
reader,loso,2a,6,2025,loso,5,640.0,43.4028
reader,loso,2a,6,2025,loso,6,768.0,46.7014
reader,loso,2a,6,2025,loso,7,896.0,47.9167
reader,loso,2a,6,2025,loso,8,1024.0,46.7014
reader,loso,2a,6,2025,loso,9,1152.0,46.3542
reader,loso,2a,6,2025,loso,10,1280.0,45.1389
reader,loso,2a,6,2025,loso,11,1408.0,44.7917
reader,loso,2a,6,2025,loso,12,1536.0,43.9236
reader,loso,2a,6,2025,loso,13,1664.0,44.6181
reader,loso,2a,6,2025,loso,14,1792.0,44.4444
reader,loso,2a,6,2025,loso,15,1920.0,44.7917
reader,loso,2a,6,2025,loso,16,2048.0,44.2708
reader,loso,2a,6,2025,loso,17,2176.0,45.6597
reader,loso,2a,6,2025,loso,18,2304.0,45.1389
reader,loso,2a,6,2025,loso,19,2432.0,44.4444
reader,loso,2a,6,2025,loso,20,2560.0,44.2708
reader,loso,2a,6,2025,loso,21,2688.0,43.9236
reader,loso,2a,6,2025,loso,22,2816.0,43.5764
reader,loso,2a,6,2025,loso,23,2944.0,43.5764
reader,loso,2a,6,2025,loso,24,3072.0,43.5764
reader,loso,2a,6,2025,loso,25,3200.0,43.9236
reader,loso,2a,6,2025,loso,26,3328.0,42.3611
reader,loso,2a,6,2025,loso,27,3456.0,42.1875
reader,loso,2a,6,2025,loso,28,3584.0,43.4028
reader,loso,2a,6,2025,loso,29,3712.0,43.0556
reader,loso,2a,6,2025,loso,30,3840.0,43.2292
reader,loso,2a,6,2025,loso,31,3968.0,42.7083
reader,loso,2a,6,2025,loso,32,4096.0,44.6181
reader,loso,2a,7,2025,loso,1,128.0,25.0
reader,loso,2a,7,2025,loso,2,256.0,25.0
reader,loso,2a,7,2025,loso,3,384.0,50.5208
reader,loso,2a,7,2025,loso,4,512.0,55.5556
reader,loso,2a,7,2025,loso,5,640.0,56.25
reader,loso,2a,7,2025,loso,6,768.0,55.2083
reader,loso,2a,7,2025,loso,7,896.0,58.8542
reader,loso,2a,7,2025,loso,8,1024.0,62.8472
reader,loso,2a,7,2025,loso,9,1152.0,67.1875
reader,loso,2a,7,2025,loso,10,1280.0,66.8403
reader,loso,2a,7,2025,loso,11,1408.0,69.9653
reader,loso,2a,7,2025,loso,12,1536.0,72.9167
reader,loso,2a,7,2025,loso,13,1664.0,71.3542
reader,loso,2a,7,2025,loso,14,1792.0,72.9167
reader,loso,2a,7,2025,loso,15,1920.0,71.875
reader,loso,2a,7,2025,loso,16,2048.0,72.9167
reader,loso,2a,7,2025,loso,17,2176.0,66.8403
reader,loso,2a,7,2025,loso,18,2304.0,72.7431
reader,loso,2a,7,2025,loso,19,2432.0,68.9236
reader,loso,2a,7,2025,loso,20,2560.0,71.875
reader,loso,2a,7,2025,loso,21,2688.0,66.4931
reader,loso,2a,7,2025,loso,22,2816.0,68.75
reader,loso,2a,7,2025,loso,23,2944.0,64.4097
reader,loso,2a,7,2025,loso,24,3072.0,63.1944
reader,loso,2a,7,2025,loso,25,3200.0,64.9306
reader,loso,2a,7,2025,loso,26,3328.0,61.8056
reader,loso,2a,7,2025,loso,27,3456.0,61.8056
reader,loso,2a,7,2025,loso,28,3584.0,63.7153
reader,loso,2a,7,2025,loso,29,3712.0,63.5417
reader,loso,2a,7,2025,loso,30,3840.0,59.375
reader,loso,2a,7,2025,loso,31,3968.0,62.3264
reader,loso,2a,7,2025,loso,32,4096.0,67.3611
reader,loso,2a,8,2025,loso,1,128.0,25.0
reader,loso,2a,8,2025,loso,2,256.0,25.0
reader,loso,2a,8,2025,loso,3,384.0,28.6458
reader,loso,2a,8,2025,loso,4,512.0,33.5069
reader,loso,2a,8,2025,loso,5,640.0,34.2014
reader,loso,2a,8,2025,loso,6,768.0,40.625
reader,loso,2a,8,2025,loso,7,896.0,48.9583
reader,loso,2a,8,2025,loso,8,1024.0,55.9028
reader,loso,2a,8,2025,loso,9,1152.0,60.0694
reader,loso,2a,8,2025,loso,10,1280.0,60.7639
reader,loso,2a,8,2025,loso,11,1408.0,62.3264
reader,loso,2a,8,2025,loso,12,1536.0,62.6736
reader,loso,2a,8,2025,loso,13,1664.0,60.9375
reader,loso,2a,8,2025,loso,14,1792.0,62.5
reader,loso,2a,8,2025,loso,15,1920.0,62.3264
reader,loso,2a,8,2025,loso,16,2048.0,65.9722
reader,loso,2a,8,2025,loso,17,2176.0,64.5833
reader,loso,2a,8,2025,loso,18,2304.0,69.7917
reader,loso,2a,8,2025,loso,19,2432.0,65.7986
reader,loso,2a,8,2025,loso,20,2560.0,70.1389
reader,loso,2a,8,2025,loso,21,2688.0,65.7986
reader,loso,2a,8,2025,loso,22,2816.0,68.75
reader,loso,2a,8,2025,loso,23,2944.0,66.3194
reader,loso,2a,8,2025,loso,24,3072.0,70.3125
reader,loso,2a,8,2025,loso,25,3200.0,68.0556
reader,loso,2a,8,2025,loso,26,3328.0,68.2292
reader,loso,2a,8,2025,loso,27,3456.0,68.2292
reader,loso,2a,8,2025,loso,28,3584.0,68.5764
reader,loso,2a,8,2025,loso,29,3712.0,71.1806
reader,loso,2a,8,2025,loso,30,3840.0,71.3542
reader,loso,2a,8,2025,loso,31,3968.0,72.2222
reader,loso,2a,8,2025,loso,32,4096.0,74.3056
reader,loso,2a,9,2025,loso,1,128.0,25.0
reader,loso,2a,9,2025,loso,2,256.0,29.1667
reader,loso,2a,9,2025,loso,3,384.0,36.2847
reader,loso,2a,9,2025,loso,4,512.0,42.7083
reader,loso,2a,9,2025,loso,5,640.0,43.75
reader,loso,2a,9,2025,loso,6,768.0,52.6042
reader,loso,2a,9,2025,loso,7,896.0,57.2917
reader,loso,2a,9,2025,loso,8,1024.0,63.3681
reader,loso,2a,9,2025,loso,9,1152.0,67.1875
reader,loso,2a,9,2025,loso,10,1280.0,70.6597
reader,loso,2a,9,2025,loso,11,1408.0,70.3125
reader,loso,2a,9,2025,loso,12,1536.0,70.3125
reader,loso,2a,9,2025,loso,13,1664.0,66.6667
reader,loso,2a,9,2025,loso,14,1792.0,67.3611
reader,loso,2a,9,2025,loso,15,1920.0,67.8819
reader,loso,2a,9,2025,loso,16,2048.0,69.2708
reader,loso,2a,9,2025,loso,17,2176.0,66.6667
reader,loso,2a,9,2025,loso,18,2304.0,67.5347
reader,loso,2a,9,2025,loso,19,2432.0,67.3611
reader,loso,2a,9,2025,loso,20,2560.0,67.8819
reader,loso,2a,9,2025,loso,21,2688.0,68.75
reader,loso,2a,9,2025,loso,22,2816.0,69.2708
reader,loso,2a,9,2025,loso,23,2944.0,68.2292
reader,loso,2a,9,2025,loso,24,3072.0,68.0556
reader,loso,2a,9,2025,loso,25,3200.0,66.4931
reader,loso,2a,9,2025,loso,26,3328.0,64.7569
reader,loso,2a,9,2025,loso,27,3456.0,64.2361
reader,loso,2a,9,2025,loso,28,3584.0,65.625
reader,loso,2a,9,2025,loso,29,3712.0,66.3194
reader,loso,2a,9,2025,loso,30,3840.0,64.2361
reader,loso,2a,9,2025,loso,31,3968.0,63.3681
reader,loso,2a,9,2025,loso,32,4096.0,68.0556
reader,loso,2b,1,2025,loso,1,128.0,49.3056
reader,loso,2b,1,2025,loso,2,256.0,50.4167
reader,loso,2b,1,2025,loso,3,384.0,50.5556
reader,loso,2b,1,2025,loso,4,512.0,62.2222
reader,loso,2b,1,2025,loso,5,640.0,67.5
reader,loso,2b,1,2025,loso,6,768.0,67.6389
reader,loso,2b,1,2025,loso,7,896.0,64.4444
reader,loso,2b,1,2025,loso,8,1024.0,64.5833
reader,loso,2b,1,2025,loso,9,1152.0,69.0278
reader,loso,2b,1,2025,loso,10,1280.0,70.2778
reader,loso,2b,1,2025,loso,11,1408.0,71.25
reader,loso,2b,1,2025,loso,12,1536.0,70.8333
reader,loso,2b,1,2025,loso,13,1664.0,71.5278
reader,loso,2b,1,2025,loso,14,1792.0,71.1111
reader,loso,2b,1,2025,loso,15,1920.0,71.6667
reader,loso,2b,1,2025,loso,16,2048.0,71.5278
reader,loso,2b,1,2025,loso,17,2176.0,71.8056
reader,loso,2b,1,2025,loso,18,2304.0,72.7778
reader,loso,2b,1,2025,loso,19,2432.0,73.4722
reader,loso,2b,1,2025,loso,20,2560.0,73.8889
reader,loso,2b,1,2025,loso,21,2688.0,72.9167
reader,loso,2b,1,2025,loso,22,2816.0,74.8611
reader,loso,2b,1,2025,loso,23,2944.0,74.3056
reader,loso,2b,1,2025,loso,24,3072.0,75.2778
reader,loso,2b,1,2025,loso,25,3200.0,74.5833
reader,loso,2b,1,2025,loso,26,3328.0,75.2778
reader,loso,2b,1,2025,loso,27,3456.0,74.8611
reader,loso,2b,1,2025,loso,28,3584.0,76.25
reader,loso,2b,1,2025,loso,29,3712.0,75.9722
reader,loso,2b,1,2025,loso,30,3840.0,77.3611
reader,loso,2b,1,2025,loso,31,3968.0,75.9722
reader,loso,2b,1,2025,loso,32,4096.0,77.6389
reader,loso,2b,2,2025,loso,1,128.0,50.0
reader,loso,2b,2,2025,loso,2,256.0,50.0
reader,loso,2b,2,2025,loso,3,384.0,50.0
reader,loso,2b,2,2025,loso,4,512.0,67.0588
reader,loso,2b,2,2025,loso,5,640.0,60.1471
reader,loso,2b,2,2025,loso,6,768.0,71.3235
reader,loso,2b,2,2025,loso,7,896.0,68.5294
reader,loso,2b,2,2025,loso,8,1024.0,70.5882
reader,loso,2b,2,2025,loso,9,1152.0,70.0
reader,loso,2b,2,2025,loso,10,1280.0,72.0588
reader,loso,2b,2,2025,loso,11,1408.0,71.1765
reader,loso,2b,2,2025,loso,12,1536.0,69.7059
reader,loso,2b,2,2025,loso,13,1664.0,68.9706
reader,loso,2b,2,2025,loso,14,1792.0,70.0
reader,loso,2b,2,2025,loso,15,1920.0,70.2941
reader,loso,2b,2,2025,loso,16,2048.0,67.7941
reader,loso,2b,2,2025,loso,17,2176.0,69.5588
reader,loso,2b,2,2025,loso,18,2304.0,71.0294
reader,loso,2b,2,2025,loso,19,2432.0,69.7059
reader,loso,2b,2,2025,loso,20,2560.0,70.2941
reader,loso,2b,2,2025,loso,21,2688.0,69.2647
reader,loso,2b,2,2025,loso,22,2816.0,69.1176
reader,loso,2b,2,2025,loso,23,2944.0,69.1176
reader,loso,2b,2,2025,loso,24,3072.0,66.9118
reader,loso,2b,2,2025,loso,25,3200.0,66.1765
reader,loso,2b,2,2025,loso,26,3328.0,66.9118
reader,loso,2b,2,2025,loso,27,3456.0,67.7941
reader,loso,2b,2,2025,loso,28,3584.0,66.0294
reader,loso,2b,2,2025,loso,29,3712.0,66.6176
reader,loso,2b,2,2025,loso,30,3840.0,66.0294
reader,loso,2b,2,2025,loso,31,3968.0,67.3529
reader,loso,2b,2,2025,loso,32,4096.0,67.5
reader,loso,2b,3,2025,loso,1,128.0,49.8611
reader,loso,2b,3,2025,loso,2,256.0,48.3333
reader,loso,2b,3,2025,loso,3,384.0,48.4722
reader,loso,2b,3,2025,loso,4,512.0,58.1944
reader,loso,2b,3,2025,loso,5,640.0,62.2222
reader,loso,2b,3,2025,loso,6,768.0,56.1111
reader,loso,2b,3,2025,loso,7,896.0,58.0556
reader,loso,2b,3,2025,loso,8,1024.0,58.0556
reader,loso,2b,3,2025,loso,9,1152.0,58.8889
reader,loso,2b,3,2025,loso,10,1280.0,60.2778
reader,loso,2b,3,2025,loso,11,1408.0,60.8333
reader,loso,2b,3,2025,loso,12,1536.0,61.3889
reader,loso,2b,3,2025,loso,13,1664.0,61.8056
reader,loso,2b,3,2025,loso,14,1792.0,62.0833
reader,loso,2b,3,2025,loso,15,1920.0,60.9722
reader,loso,2b,3,2025,loso,16,2048.0,62.7778
reader,loso,2b,3,2025,loso,17,2176.0,62.9167
reader,loso,2b,3,2025,loso,18,2304.0,61.5278
reader,loso,2b,3,2025,loso,19,2432.0,61.3889
reader,loso,2b,3,2025,loso,20,2560.0,60.9722
reader,loso,2b,3,2025,loso,21,2688.0,61.3889
reader,loso,2b,3,2025,loso,22,2816.0,60.0
reader,loso,2b,3,2025,loso,23,2944.0,60.0
reader,loso,2b,3,2025,loso,24,3072.0,60.4167
reader,loso,2b,3,2025,loso,25,3200.0,60.6944
reader,loso,2b,3,2025,loso,26,3328.0,61.5278
reader,loso,2b,3,2025,loso,27,3456.0,60.0
reader,loso,2b,3,2025,loso,28,3584.0,60.0
reader,loso,2b,3,2025,loso,29,3712.0,60.5556
reader,loso,2b,3,2025,loso,30,3840.0,60.5556
reader,loso,2b,3,2025,loso,31,3968.0,59.1667
reader,loso,2b,3,2025,loso,32,4096.0,63.0556
reader,loso,2b,4,2025,loso,1,128.0,50.1351
reader,loso,2b,4,2025,loso,2,256.0,50.0
reader,loso,2b,4,2025,loso,3,384.0,50.2703
reader,loso,2b,4,2025,loso,4,512.0,52.8378
reader,loso,2b,4,2025,loso,5,640.0,60.6757
reader,loso,2b,4,2025,loso,6,768.0,65.2703
reader,loso,2b,4,2025,loso,7,896.0,69.8649
reader,loso,2b,4,2025,loso,8,1024.0,70.9459
reader,loso,2b,4,2025,loso,9,1152.0,75.0
reader,loso,2b,4,2025,loso,10,1280.0,75.9459
reader,loso,2b,4,2025,loso,11,1408.0,78.2432
reader,loso,2b,4,2025,loso,12,1536.0,78.3784
reader,loso,2b,4,2025,loso,13,1664.0,80.9459
reader,loso,2b,4,2025,loso,14,1792.0,81.0811
reader,loso,2b,4,2025,loso,15,1920.0,82.2973
reader,loso,2b,4,2025,loso,16,2048.0,83.2432
reader,loso,2b,4,2025,loso,17,2176.0,82.973
reader,loso,2b,4,2025,loso,18,2304.0,83.3784
reader,loso,2b,4,2025,loso,19,2432.0,82.027
reader,loso,2b,4,2025,loso,20,2560.0,82.973
reader,loso,2b,4,2025,loso,21,2688.0,82.4324
reader,loso,2b,4,2025,loso,22,2816.0,82.973
reader,loso,2b,4,2025,loso,23,2944.0,82.973
reader,loso,2b,4,2025,loso,24,3072.0,83.7838
reader,loso,2b,4,2025,loso,25,3200.0,83.3784
reader,loso,2b,4,2025,loso,26,3328.0,82.973
reader,loso,2b,4,2025,loso,27,3456.0,81.7568
reader,loso,2b,4,2025,loso,28,3584.0,81.7568
reader,loso,2b,4,2025,loso,29,3712.0,81.7568
reader,loso,2b,4,2025,loso,30,3840.0,81.3514
reader,loso,2b,4,2025,loso,31,3968.0,80.4054
reader,loso,2b,4,2025,loso,32,4096.0,83.5135
reader,loso,2b,5,2025,loso,1,128.0,52.1622
reader,loso,2b,5,2025,loso,2,256.0,55.6757
reader,loso,2b,5,2025,loso,3,384.0,52.2973
reader,loso,2b,5,2025,loso,4,512.0,64.1892
reader,loso,2b,5,2025,loso,5,640.0,61.2162
reader,loso,2b,5,2025,loso,6,768.0,64.1892
reader,loso,2b,5,2025,loso,7,896.0,64.8649
reader,loso,2b,5,2025,loso,8,1024.0,67.973
reader,loso,2b,5,2025,loso,9,1152.0,71.3513
reader,loso,2b,5,2025,loso,10,1280.0,74.1892
reader,loso,2b,5,2025,loso,11,1408.0,74.7297
reader,loso,2b,5,2025,loso,12,1536.0,75.2703
